plot_cn,STATECD,UNITCD,COUNTYCD,PLOT,LAT,LON,ELEV,INVYR,MEASYEAR,PLOT_STATUS_CD,FORTYPCD,LIVE_CANOPY_CVR_PCT,STDAGE,SLOPE,ASPECT,CONDID,geometry,boletus_id,boletus_lat,boletus_lon,boletus_elevation,boletus_date,distance_km,state,annual_precipitation_mm
30765158020004,41,3,31,62165,44.466722,-121.65671,2900.0,2012,2012,1,221.0,45.0,300.0,4.0,0.0,1,POINT (-121.65671 44.46672199999999),280145547,44.4606326997,-121.6553554997,,2025-05-10,0.6850047833642259,OR,530.7843017578125
24058561010900,41,3,31,62165,44.466722,-121.65671,2900.0,2002,2002,1,321.0,,290.0,0.0,0.0,1,POINT (-121.65671 44.46672199999999),280145547,44.4606326997,-121.6553554997,,2025-05-10,0.6850047833642259,OR,530.7843017578125
30765158020004,41,3,31,62165,44.466722,-121.65671,2900.0,2012,2012,1,221.0,45.0,300.0,4.0,0.0,1,POINT (-121.65671 44.46672199999999),282681855,44.4581148873,-121.6592227456,,2025-05-19,0.9768597406156109,OR,530.7843017578125
24058561010900,41,3,31,62165,44.466722,-121.65671,2900.0,2002,2002,1,321.0,,290.0,0.0,0.0,1,POINT (-121.65671 44.46672199999999),282681855,44.4581148873,-121.6592227456,,2025-05-19,0.9768597406156109,OR,530.7843017578125
558630732126144,41,0,47,64684,44.787315,-121.953605,2900.0,2019,2019,1,201.0,90.0,27.0,6.0,217.0,1,POINT (-121.953605 44.787315),283859765,44.7903033333,-121.9356533333,,2025-05-24,1.4584618468998247,OR,2004.367919921875
490388083126144,41,0,47,98837,44.789416,-121.926406,2500.0,2018,2018,1,201.0,90.0,38.0,20.0,10.0,1,POINT (-121.92640600000001 44.789416),283859765,44.7903033333,-121.9356533333,,2025-05-24,0.7381665096329102,OR,2058.336181640625
29395455010497,41,0,47,98837,44.789416,-121.926406,2500.0,2008,2008,1,201.0,,20.0,20.0,352.0,1,POINT (-121.92640600000001 44.789416),283859765,44.7903033333,-121.9356533333,,2025-05-24,0.7381665096329102,OR,2058.336181640625
29882111010497,41,0,47,64684,44.787315,-121.953605,2900.0,2009,2009,1,201.0,,17.0,6.0,207.0,1,POINT (-121.953605 44.787315),283859765,44.7903033333,-121.9356533333,,2025-05-24,1.4584618468998247,OR,2004.367919921875
558630556126144,41,3,65,69152,45.150698,-121.542987,3100.0,2019,2019,1,201.0,85.0,86.0,10.0,81.0,1,POINT (-121.542987 45.150698000000006),285844316,45.1342138889,-121.5402833333,,2025-05-31,1.8438151961389149,OR,848.0403442382812
41118041010497,41,3,65,88074,45.129361,-121.537789,3300.0,2006,2006,1,221.0,,37.0,5.0,295.0,1,POINT (-121.537789 45.129361),285844316,45.1342138889,-121.5402833333,,2025-05-31,0.573771927265571,OR,786.0100708007812
346864076489998,41,3,65,88074,45.129361,-121.537789,3300.0,2016,2016,1,221.0,88.0,47.0,5.0,264.0,1,POINT (-121.537789 45.129361),285844316,45.1342138889,-121.5402833333,,2025-05-31,0.573771927265571,OR,786.0100708007812
29882967010497,41,3,65,69152,45.150698,-121.542987,3100.0,2009,2009,1,201.0,,76.0,10.0,95.0,1,POINT (-121.542987 45.150698000000006),285844316,45.1342138889,-121.5402833333,,2025-05-31,1.8438151961389149,OR,848.0403442382812
750084983290487,41,2,29,59121,42.943537,-122.422918,3500.0,2021,2021,1,,2.0,,,,1,POINT (-122.42291800000001 42.943537000000006),286089065,42.9453866667,-122.41977,,2025-05-31,0.3288637538874708,OR,1733.212890625
48203759010497,41,2,29,59121,42.943537,-122.422918,3500.0,2011,2011,1,,2.0,,,,1,POINT (-122.42291800000001 42.943537000000006),286089065,42.9453866667,-122.41977,,2025-05-31,0.3288637538874708,OR,1733.212890625
13231870010497,41,2,29,59121,42.943537,-122.422918,3500.0,2001,2001,1,,,,,,1,POINT (-122.42291800000001 42.943537000000006),286089065,42.9453866667,-122.41977,,2025-05-31,0.3288637538874708,OR,1733.212890625
558630580126144,41,2,29,54172,42.377969,-122.334889,4700.0,2019,2019,1,201.0,60.0,110.0,15.0,95.0,1,POINT (-122.33488900000002 42.377969),286423923,42.377797,-122.352709,,2025-06-02,1.4672233095828924,OR,1384.1859130859375
238861343489998,41,2,29,85868,42.378293,-122.362809,4700.0,2014,2014,1,261.0,75.0,218.0,0.0,0.0,1,POINT (-122.36280900000001 42.378292999999985),286423923,42.377797,-122.352709,,2025-06-02,0.8333393499304106,OR,1330.97607421875
41119513010497,41,2,29,85868,42.378293,-122.362809,4700.0,2004,2004,1,261.0,,208.0,5.0,360.0,1,POINT (-122.36280900000001 42.378292999999985),286423923,42.377797,-122.352709,,2025-06-02,0.8333393499304106,OR,1330.97607421875
29882281010497,41,2,29,54172,42.377969,-122.334889,4700.0,2009,2009,1,201.0,,100.0,15.0,95.0,1,POINT (-122.33488900000002 42.377969),286423923,42.377797,-122.352709,,2025-06-02,1.4672233095828924,OR,1384.1859130859375
558630580126144,41,2,29,54172,42.377969,-122.334889,4700.0,2019,2019,1,201.0,60.0,110.0,15.0,95.0,1,POINT (-122.33488900000002 42.377969),286424295,42.3775669722,-122.3531509722,,2025-06-02,1.5041513342135915,OR,1384.1859130859375
238861343489998,41,2,29,85868,42.378293,-122.362809,4700.0,2014,2014,1,261.0,75.0,218.0,0.0,0.0,1,POINT (-122.36280900000001 42.378292999999985),286424295,42.3775669722,-122.3531509722,,2025-06-02,0.7992083794271821,OR,1330.97607421875
41119513010497,41,2,29,85868,42.378293,-122.362809,4700.0,2004,2004,1,261.0,,208.0,5.0,360.0,1,POINT (-122.36280900000001 42.378292999999985),286424295,42.3775669722,-122.3531509722,,2025-06-02,0.7992083794271821,OR,1330.97607421875
29882281010497,41,2,29,54172,42.377969,-122.334889,4700.0,2009,2009,1,201.0,,100.0,15.0,95.0,1,POINT (-122.33488900000002 42.377969),286424295,42.3775669722,-122.3531509722,,2025-06-02,1.5041513342135915,OR,1384.1859130859375
558630661126144,41,2,29,85967,42.400262,-122.335647,5300.0,2019,2019,1,261.0,70.0,60.0,17.0,160.0,1,POINT (-122.33564699999998 42.400262),286934230,42.3962209722,-122.3227239722,,2025-06-04,1.1543756904721503,OR,1619.4422607421875
29881946010497,41,2,29,85967,42.400262,-122.335647,5300.0,2009,2009,1,261.0,,50.0,17.0,160.0,1,POINT (-122.33564699999998 42.400262),286934230,42.3962209722,-122.3227239722,,2025-06-04,1.1543756904721503,OR,1619.4422607421875
41118041010497,41,3,65,88074,45.129361,-121.537789,3300.0,2006,2006,1,221.0,,37.0,5.0,295.0,1,POINT (-121.537789 45.129361),287437706,45.131325,-121.5380866667,,2025-06-06,0.2194682232026353,OR,786.0100708007812
346864076489998,41,3,65,88074,45.129361,-121.537789,3300.0,2016,2016,1,221.0,88.0,47.0,5.0,264.0,1,POINT (-121.537789 45.129361),287437706,45.131325,-121.5380866667,,2025-06-06,0.2194682232026353,OR,786.0100708007812
750084983290487,41,2,29,59121,42.943537,-122.422918,3500.0,2021,2021,1,,2.0,,,,1,POINT (-122.42291800000001 42.943537000000006),289307627,42.9513888889,-122.4338888889,,2025-05-25,1.2495347937501664,OR,1733.212890625
48203759010497,41,2,29,59121,42.943537,-122.422918,3500.0,2011,2011,1,,2.0,,,,1,POINT (-122.42291800000001 42.943537000000006),289307627,42.9513888889,-122.4338888889,,2025-05-25,1.2495347937501664,OR,1733.212890625
13231870010497,41,2,29,59121,42.943537,-122.422918,3500.0,2001,2001,1,,,,,,1,POINT (-122.42291800000001 42.943537000000006),289307627,42.9513888889,-122.4338888889,,2025-05-25,1.2495347937501664,OR,1733.212890625
22398195010497,53,8,7,82187,47.68175,-120.74593,2300.0,2002,2003,1,201.0,,210.0,61.0,147.0,1,POINT (-120.74593000000002 47.681749999999994),47075280,47.68395333,-120.737595,,2020-05-22,0.6720136472305235,WA,819.2223510742188
30852530020004,53,8,7,82187,47.68175,-120.74593,2300.0,2012,2012,1,201.0,50.0,220.0,64.0,130.0,1,POINT (-120.74593000000002 47.681749999999994),47075280,47.68395333,-120.737595,,2020-05-22,0.6720136472305235,WA,819.2223510742188
714229186290487,53,8,7,94180,47.454827,-120.675527,3300.0,2020,2020,1,221.0,40.0,165.0,62.0,258.0,1,POINT (-120.675527 47.454826999999995),47481907,47.46138,-120.67596333,,2020-05-26,0.7292868865150248,WA,742.4776000976562
40403573010497,53,8,7,94180,47.454827,-120.675527,3300.0,2010,2010,1,221.0,,155.0,62.0,258.0,1,POINT (-120.675527 47.454826999999995),47481907,47.46138,-120.67596333,,2020-05-26,0.7292868865150248,WA,742.4776000976562
558630739126144,53,8,7,54524,47.329585,-120.572389,4100.0,2019,2019,1,201.0,35.0,34.0,50.0,135.0,1,POINT (-120.57238900000002 47.32958499999998),47946055,47.33713,-120.56117167,,2020-05-27,1.1926821014983262,WA,735.7464599609375
29882886010497,53,8,7,54524,47.329585,-120.572389,4100.0,2009,2009,1,201.0,,24.0,38.0,80.0,1,POINT (-120.57238900000002 47.32958499999998),47946055,47.33713,-120.56117167,,2020-05-27,1.1926821014983262,WA,735.7464599609375
22399080010497,53,8,77,76182,46.723517,-121.132221,5700.0,2005,2005,1,281.0,,88.0,21.0,116.0,1,POINT (-121.132221 46.723516999999994),50585868,46.7126533333,-121.1263721667,,2020-06-21,1.2876027839864284,WA,1074.986328125
290008659489998,53,8,77,76182,46.723517,-121.132221,5700.0,2015,2015,1,281.0,75.0,98.0,20.0,120.0,1,POINT (-121.132221 46.723516999999994),50585868,46.7126533333,-121.1263721667,,2020-06-21,1.2876027839864284,WA,1074.986328125
714229186290487,53,8,7,94180,47.454827,-120.675527,3300.0,2020,2020,1,221.0,40.0,165.0,62.0,258.0,1,POINT (-120.675527 47.454826999999995),63452763,47.46138,-120.67596333,,2020-05-26,0.7292868865150248,WA,742.4776000976562
40403573010497,53,8,7,94180,47.454827,-120.675527,3300.0,2010,2010,1,221.0,,155.0,62.0,258.0,1,POINT (-120.675527 47.454826999999995),63452763,47.46138,-120.67596333,,2020-05-26,0.7292868865150248,WA,742.4776000976562
24203697010900,53,5,73,56692,48.747542,-121.003724,2500.0,2002,2002,1,201.0,,110.0,55.0,281.0,1,POINT (-121.00372399999999 48.747541999999996),81270746,48.73933,-121.0102166667,,2021-05-29,1.0303836823629497,WA,1463.328857421875
30764681020004,53,5,73,56692,48.747542,-121.003724,2500.0,2012,2012,1,201.0,78.0,120.0,53.0,278.0,1,POINT (-121.00372399999999 48.747541999999996),81270746,48.73933,-121.0102166667,,2021-05-29,1.0303836823629497,WA,1463.328857421875
22398992010497,53,9,51,94992,48.283461,-117.462274,2900.0,2005,2005,1,266.0,,70.0,6.0,303.0,1,POINT (-117.46227400000001 48.28346099999998),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.6640690004111858,WA,822.5667114257812
22398999010497,53,9,51,62362,48.303497,-117.469772,3500.0,2005,2005,1,267.0,,120.0,38.0,190.0,1,POINT (-117.469772 48.303497),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.7423143444370834,WA,822.5667114257812
290008968489998,53,9,51,94992,48.283461,-117.462274,2900.0,2015,2015,1,304.0,85.0,80.0,8.0,288.0,1,POINT (-117.46227400000001 48.28346099999998),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.6640690004111858,WA,822.5667114257812
714229281290487,53,9,51,51157,48.303215,-117.426564,3100.0,2020,2020,1,,1.0,,,,1,POINT (-117.426564 48.303214999999994),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.8950380363835193,WA,748.4256591796875
290008712489998,53,9,51,62362,48.303497,-117.469772,3500.0,2015,2015,1,267.0,90.0,130.0,38.0,184.0,1,POINT (-117.469772 48.303497),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.7423143444370834,WA,822.5667114257812
40403564010497,53,9,51,51157,48.303215,-117.426564,3100.0,2010,2010,1,,,,,,1,POINT (-117.426564 48.303214999999994),82062432,48.2957041869,-117.4494438339,,2021-06-07,1.8950380363835193,WA,748.4256591796875
48204134010497,53,9,51,51068,48.05681,-117.156994,2900.0,2011,2011,1,201.0,85.0,40.0,15.0,245.0,1,POINT (-117.15699400000001 48.056809999999984),120020873,48.0589611508,-117.1616480872,,2022-06-03,0.42220031859666524,WA,759.978515625
750082745290487,53,9,51,51068,48.05681,-117.156994,2900.0,2021,2021,1,201.0,75.0,50.0,5.0,232.0,1,POINT (-117.15699400000001 48.056809999999984),120020873,48.0589611508,-117.1616480872,,2022-06-03,0.42220031859666524,WA,759.978515625
558629564126144,53,8,37,54226,47.228146,-121.151801,2100.0,2019,2019,1,911.0,30.0,99.0,3.0,0.0,1,POINT (-121.15180100000002 47.228145999999995),121504495,47.2182716667,-121.1677866667,,2022-06-12,1.6340548911367712,WA,1119.302001953125
24166,53,8,37,20,47.214287,-121.163414,213.0,2001,2001,1,911.0,,65.0,0.0,0.0,1,POINT (-121.163414 47.214287),121504495,47.2182716667,-121.1677866667,,2022-06-12,0.5530408248228913,WA,1119.302001953125
29882816010497,53,8,37,54226,47.228146,-121.151801,2100.0,2009,2009,1,911.0,,89.0,0.0,0.0,1,POINT (-121.15180100000002 47.228145999999995),121504495,47.2182716667,-121.1677866667,,2022-06-12,1.6340548911367712,WA,1119.302001953125
645308680126144,53,8,7,51770,47.82407,-120.727614,1900.0,2020,2020,1,201.0,40.0,90.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122698778,47.8076366462,-120.7202763889,,2022-06-17,1.9079330672464672,WA,703.455810546875
40220555010497,53,8,7,51770,47.82407,-120.727614,1900.0,2010,2010,1,201.0,,80.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122698778,47.8076366462,-120.7202763889,,2022-06-17,1.9079330672464672,WA,703.455810546875
645308680126144,53,8,7,51770,47.82407,-120.727614,1900.0,2020,2020,1,201.0,40.0,90.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122700131,47.8076461716,-120.7203007735,,2022-06-17,1.9063934897629708,WA,703.455810546875
40220555010497,53,8,7,51770,47.82407,-120.727614,1900.0,2010,2010,1,201.0,,80.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122700131,47.8076461716,-120.7203007735,,2022-06-17,1.9063934897629708,WA,703.455810546875
645308680126144,53,8,7,51770,47.82407,-120.727614,1900.0,2020,2020,1,201.0,40.0,90.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122709183,47.8076132874,-120.7202969469,,2022-06-17,1.9099780286493293,WA,703.455810546875
40220555010497,53,8,7,51770,47.82407,-120.727614,1900.0,2010,2010,1,201.0,,80.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122709183,47.8076132874,-120.7202969469,,2022-06-17,1.9099780286493293,WA,703.455810546875
645308680126144,53,8,7,51770,47.82407,-120.727614,1900.0,2020,2020,1,201.0,40.0,90.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122714538,47.8076018306,-120.7202777069,,2022-06-18,1.911611923794629,WA,703.455810546875
40220555010497,53,8,7,51770,47.82407,-120.727614,1900.0,2010,2010,1,201.0,,80.0,3.0,0.0,1,POINT (-120.727614 47.82406999999999),122714538,47.8076018306,-120.7202777069,,2022-06-18,1.911611923794629,WA,703.455810546875
12996941010497,53,8,77,56553,46.917706,-121.230908,3500.0,2005,2005,1,201.0,,90.0,60.0,200.0,1,POINT (-121.230908 46.917705999999995),123960593,46.9254841997,-121.2088126997,,2022-06-22,1.8917532017686403,WA,1140.6483154296875
273640319489998,53,8,77,56553,46.917706,-121.230908,3500.0,2015,2015,1,201.0,45.0,100.0,60.0,188.0,1,POINT (-121.230908 46.917705999999995),123960593,46.9254841997,-121.2088126997,,2022-06-22,1.8917532017686403,WA,1140.6483154296875
484819190489998,53,8,7,75911,47.607449,-120.930017,2900.0,2018,2018,1,201.0,60.0,190.0,0.0,0.0,1,POINT (-120.930017 47.60744899999999),140296921,47.6075333333,-120.911255,,2022-06-19,1.410598504424646,WA,1465.8719482421875
22933091010497,53,8,7,75911,47.607449,-120.930017,2900.0,2008,2008,1,201.0,,180.0,0.0,0.0,1,POINT (-120.930017 47.60744899999999),140296921,47.6075333333,-120.911255,,2022-06-19,1.410598504424646,WA,1465.8719482421875
346864309489998,53,8,47,84886,48.581336,-120.470312,2900.0,2016,2016,1,201.0,60.0,107.0,18.0,74.0,1,POINT (-120.47031199999999 48.58133599999999),181935127,48.5812861111,-120.4802388889,,2022-06-10,0.7324771079185065,WA,593.3125610351562
22399204010497,53,8,47,84886,48.581336,-120.470312,2900.0,2006,2006,1,201.0,,97.0,28.0,58.0,1,POINT (-120.47031199999999 48.58133599999999),181935127,48.5812861111,-120.4802388889,,2022-06-10,0.7324771079185065,WA,593.3125610351562
498302557126144,53,8,7,88613,47.847798,-120.771177,3700.0,2018,2018,1,201.0,55.0,120.0,35.0,235.0,1,POINT (-120.771177 47.84779799999999),181941596,47.8475611111,-120.7823638889,,2020-06-01,0.8376438965438161,WA,795.8414916992188
558629524126144,53,8,7,71760,47.857897,-120.79138,3900.0,2019,2019,1,201.0,80.0,85.0,40.0,258.0,1,POINT (-120.79138 47.857896999999994),181941596,47.8475611111,-120.7823638889,,2020-06-01,1.3325776725226228,WA,1091.7945556640625
29883316010497,53,8,7,71760,47.857897,-120.79138,3900.0,2009,2009,1,267.0,,75.0,40.0,258.0,1,POINT (-120.79138 47.857896999999994),181941596,47.8475611111,-120.7823638889,,2020-06-01,1.3325776725226228,WA,1091.7945556640625
444202723489998,53,8,7,87313,47.872073,-120.686745,2300.0,2017,2017,1,201.0,83.0,120.0,0.0,0.0,1,POINT (-120.686745 47.87207299999999),181941863,47.8599138889,-120.6884222222,,2020-06-12,1.3577110241368422,WA,784.6521606445312
48203713010497,53,8,7,82830,47.849318,-120.695498,2900.0,2011,2011,1,201.0,60.0,120.0,21.0,326.0,1,POINT (-120.69549800000001 47.84931799999999),181941863,47.8599138889,-120.6884222222,,2020-06-12,1.2916129244590224,WA,703.455810546875
750082665290487,53,8,7,82830,47.849318,-120.695498,2900.0,2021,2021,1,267.0,60.0,130.0,45.0,284.0,1,POINT (-120.69549800000001 47.84931799999999),181941863,47.8599138889,-120.6884222222,,2020-06-12,1.2916129244590224,WA,703.455810546875
22827640010497,53,8,7,87313,47.872073,-120.686745,2300.0,2007,2007,1,201.0,,110.0,4.0,0.0,1,POINT (-120.686745 47.87207299999999),181941863,47.8599138889,-120.6884222222,,2020-06-12,1.3577110241368422,WA,784.6521606445312
558630782126144,53,8,7,80827,48.001823,-120.798745,4300.0,2019,2019,1,201.0,50.0,98.0,80.0,236.0,1,POINT (-120.798745 48.001823),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.4652607972410367,WA,1243.081787109375
444202714489998,53,8,7,51209,47.978903,-120.79519,2500.0,2017,2017,1,266.0,80.0,96.0,0.0,0.0,1,POINT (-120.79519 47.978903),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.9242108481592402,WA,1077.9544677734375
444202157489998,53,8,7,90677,47.983387,-120.823178,5500.0,2017,2017,1,268.0,18.0,80.0,62.0,187.0,1,POINT (-120.82317800000001 47.983386999999986),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.2783220248882763,WA,1284.1282958984375
22827505010497,53,8,7,51209,47.978903,-120.79519,2500.0,2007,2007,1,266.0,,86.0,3.0,0.0,1,POINT (-120.79519 47.978903),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.9242108481592402,WA,1077.9544677734375
22827588010497,53,8,7,90677,47.983387,-120.823178,5500.0,2007,2007,1,367.0,,70.0,61.0,185.0,1,POINT (-120.82317800000001 47.983386999999986),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.2783220248882763,WA,1284.1282958984375
29882945010497,53,8,7,80827,48.001823,-120.798745,4300.0,2009,2009,1,201.0,,88.0,80.0,236.0,1,POINT (-120.798745 48.001823),181948974,47.9920611111,-120.8119361111,,2020-07-23,1.4652607972410367,WA,1243.081787109375
22398481010497,53,8,37,59098,47.266351,-121.186813,2300.0,2003,2003,1,201.0,,156.0,34.0,317.0,1,POINT (-121.18681300000001 47.26635099999999),220370111,47.2545623507,-121.1996264166,,2024-06-02,1.6301221489968933,WA,1028.126220703125
484819224489998,53,8,37,84754,47.263431,-121.218307,2500.0,2018,2018,1,201.0,85.0,130.0,11.0,40.0,1,POINT (-121.218307 47.26343099999998),220370111,47.2545623507,-121.1996264166,,2024-06-02,1.7234285742680637,WA,940.3260498046875
174763834020004,53,8,37,59098,47.266351,-121.186813,2300.0,2013,2013,1,201.0,90.0,166.0,35.0,315.0,1,POINT (-121.18681300000001 47.26635099999999),220370111,47.2545623507,-121.1996264166,,2024-06-02,1.6301221489968933,WA,1028.126220703125
22932997010497,53,8,37,84754,47.263431,-121.218307,2500.0,2008,2008,1,201.0,,120.0,10.0,28.0,1,POINT (-121.218307 47.26343099999998),220370111,47.2545623507,-121.1996264166,,2024-06-02,1.7234285742680637,WA,940.3260498046875
22398481010497,53,8,37,59098,47.266351,-121.186813,2300.0,2003,2003,1,201.0,,156.0,34.0,317.0,1,POINT (-121.18681300000001 47.26635099999999),220370998,47.254564271,-121.19961977,,2024-06-02,1.6296514025189701,WA,1028.126220703125
484819224489998,53,8,37,84754,47.263431,-121.218307,2500.0,2018,2018,1,201.0,85.0,130.0,11.0,40.0,1,POINT (-121.218307 47.26343099999998),220370998,47.254564271,-121.19961977,,2024-06-02,1.7237190886659515,WA,940.3260498046875
174763834020004,53,8,37,59098,47.266351,-121.186813,2300.0,2013,2013,1,201.0,90.0,166.0,35.0,315.0,1,POINT (-121.18681300000001 47.26635099999999),220370998,47.254564271,-121.19961977,,2024-06-02,1.6296514025189701,WA,1028.126220703125
22932997010497,53,8,37,84754,47.263431,-121.218307,2500.0,2008,2008,1,201.0,,120.0,10.0,28.0,1,POINT (-121.218307 47.26343099999998),220370998,47.254564271,-121.19961977,,2024-06-02,1.7237190886659515,WA,940.3260498046875
25096600010900,53,8,7,93459,47.789853,-120.753448,2900.0,2004,2004,1,201.0,,14.0,29.0,270.0,1,POINT (-120.75344800000002 47.78985299999998),220824850,47.79765,-120.739145,,2024-06-05,1.3783018996452088,WA,805.345458984375
216961465020004,53,8,7,93459,47.789853,-120.753448,2900.0,2014,2014,1,201.0,40.0,24.0,27.0,275.0,1,POINT (-120.75344800000002 47.78985299999998),220824850,47.79765,-120.739145,,2024-06-05,1.3783018996452088,WA,805.345458984375
645308381126144,53,8,77,66504,46.656475,-121.218329,4500.0,2020,2021,1,221.0,40.0,96.0,45.0,209.0,1,POINT (-121.218329 46.65647499999999),272072439,46.6510467529,-121.2294845581,,2024-07-04,1.045424035183978,WA,1051.6497802734375
444202272489998,53,8,77,79191,46.648214,-121.250099,3300.0,2017,2017,1,201.0,40.0,160.0,77.0,155.0,1,POINT (-121.250099 46.64821399999999),272072439,46.6510467529,-121.2294845581,,2024-07-04,1.6088988778991526,WA,1138.3953857421875
22827591010497,53,8,77,79191,46.648214,-121.250099,3300.0,2007,2007,1,201.0,,150.0,81.0,154.0,1,POINT (-121.250099 46.64821399999999),272072439,46.6510467529,-121.2294845581,,2024-07-04,1.6088988778991526,WA,1138.3953857421875
40220261010497,53,8,77,66504,46.656475,-121.218329,4500.0,2010,2010,1,221.0,,85.0,40.0,202.0,1,POINT (-121.218329 46.65647499999999),272072439,46.6510467529,-121.2294845581,,2024-07-04,1.045424035183978,WA,1051.6497802734375
558630780126144,53,8,7,52694,47.924247,-120.769535,3100.0,2019,2019,1,201.0,35.0,130.0,48.0,70.0,1,POINT (-120.76953500000002 47.92424699999999),285767687,47.9385133333,-120.7571633333,,2025-05-31,1.8358830485703668,WA,883.1719970703125
345934899489998,53,8,7,52115,47.948891,-120.76598,2900.0,2016,2016,1,201.0,50.0,115.0,55.0,270.0,1,POINT (-120.76598 47.948891),285767687,47.9385133333,-120.7571633333,,2025-05-31,1.3285654214685898,WA,1052.377197265625
8651533010901,53,8,7,52115,47.948891,-120.76598,2900.0,2006,2006,1,201.0,,105.0,55.0,272.0,1,POINT (-120.76598 47.948891),285767687,47.9385133333,-120.7571633333,,2025-05-31,1.3285654214685898,WA,1052.377197265625
29883153010497,53,8,7,52694,47.924247,-120.769535,3100.0,2009,2009,1,201.0,,120.0,48.0,70.0,1,POINT (-120.76953500000002 47.92424699999999),285767687,47.9385133333,-120.7571633333,,2025-05-31,1.8358830485703668,WA,883.1719970703125
8615827010901,53,8,39,89574,45.972498,-121.573137,2300.0,2006,2006,1,201.0,,200.0,0.0,0.0,1,POINT (-121.573137 45.97249799999999),286840325,45.969224024,-121.5984221175,,2025-06-04,1.992694611305903,WA,1400.406494140625
345936621489998,53,8,39,89574,45.972498,-121.573137,2300.0,2016,2016,1,201.0,70.0,210.0,0.0,0.0,1,POINT (-121.573137 45.97249799999999),286840325,45.969224024,-121.5984221175,,2025-06-04,1.992694611305903,WA,1400.406494140625
24497166010900,53,7,59,55466,46.065112,-121.549418,2900.0,2003,2003,1,221.0,,75.0,19.0,257.0,1,POINT (-121.54941800000002 46.06511199999999),290022137,46.0538566997,-121.5382756997,,2025-06-15,1.5190092961534114,WA,1529.0697021484375
44541748020004,53,7,59,55466,46.065112,-121.549418,2900.0,2013,2013,1,221.0,65.0,155.0,18.0,269.0,1,POINT (-121.54941800000002 46.06511199999999),290022137,46.0538566997,-121.5382756997,,2025-06-15,1.5190092961534114,WA,1529.0697021484375
